,Unnamed: 0,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep
226,226,4305,61,855,1,3.02297,6.249124,42.9,-89.9,9.728,8.906,8.832,0.6990000000000001,18774,14075.0,15.17,0,1
227,227,4306,61,863,1,3.079929,5.404974,7.2,0.2,11.903,10.515,10.39,1.18,      ,,,0,1
228,228,4307,61,922,1,3.063196,5.452814,10.3,-9.3,11.697,10.312,10.187,1.177,      ,,,0,1
229,229,4308,61,937,1,3.086295,5.470912,10.8,-4.6,10.257,9.918,9.887,0.28800000000000003,      ,,,0,1
230,230,4309,61,980,1,3.069238,5.547558,12.2,-14.1,12.177,11.0,10.894,1.0,      ,,,0,1
231,231,4310,61,983,1,3.0940220000000003,6.1174300000000015,31.0,-6.9,9.442,7.8439999999999985,7.7,1.358,19219,14390.0,3.0,0,1
232,232,4311,61,986,1,3.047081,5.7483010000000005,37.8,-1.2,9.942,9.27,9.21,0.5710000000000001,18918,,,0,1
233,233,4312,61,992,1,3.113943,5.650039,52.7,-56.2,8.683,8.258,8.22,0.361,19345,14477.0,7.82,0,1
234,234,4313,61,993,1,3.058703,5.3353660000000005,56.9,-19.2,10.234,8.987,8.875,1.06,19001,,,0,1
235,235,4314,61,996,1,3.044417,5.188178,11.7,-9.2,7.412000000000001,7.419,7.42,-0.006,18910,,,0,1
236,236,4315,61,997,1,3.107907,6.59545,33.9,2.9,11.335,10.640999999999998,10.579,0.59,      ,,,0,1
237,237,4316,61,1011,1,3.008521,6.264226,1.2,1.1,12.075,10.537,10.399,1.307,      ,,,0,1
238,238,4317,61,1018,1,3.018291,5.432003,9.2,1.0,10.799,10.327,10.285,0.401,      ,,,0,1
239,239,4318,61,1021,1,3.031195,5.336149,41.7,18.9,7.59,6.3679999999999986,6.257999999999999,1.039,18832,14104.0,6.62,0,1
240,240,4319,61,1023,1,3.06121,6.62265,7.8,0.5,12.027,10.559,10.427,1.248,      ,,,0,1
241,241,4320,61,1026,1,3.037186,5.6444790000000005,17.1,3.5,10.464,9.279,9.172,1.007,18872,,,0,1
242,242,4321,61,1028,1,3.092594,6.195501,20.6,-21.5,10.379,9.786,9.733,0.504,      ,14384.0,7.56,0,1
243,243,4322,61,1059,1,3.041795,5.58624,-12.1,-34.7,10.163,9.652,9.606,0.434,      ,,,0,1
244,244,4323,61,1092,1,3.109257,5.625018,-4.0,-7.5,9.188,8.06,7.957999999999998,0.959,19312,14454.0,3.88,0,1
245,245,4324,61,1117,1,3.105523,5.314711,-3.2,9.5,10.327,8.954,8.83,1.167,19292,,,0,1
246,246,4325,61,1171,1,3.062911,6.346437,15.3,-0.8,11.46,11.140999999999998,11.112,0.271,      ,,,0,1
247,247,4326,61,1176,1,3.08413,6.122169,-0.8,2.6,11.358,10.499,10.422,0.73,      ,,,0,1
248,248,4327,61,1188,1,3.096002,6.520848,1.4,-23.5,9.435,9.387,9.383,0.041,19228,,,0,1
249,249,4328,61,1197,1,3.1062,5.278523000000002,26.3,-9.2,10.152,9.707,9.667,0.378,19293,14437.0,3.14,0,1
250,250,4329,61,1222,1,3.002872,5.225874,-19.4,-6.3,11.689,11.446,11.424,0.207,      ,,,0,1
251,251,4330,62,28,1,3.192127,6.8309630000000015,33.0,-35.9,11.826,10.363,10.231,1.244,      ,,,0,1
252,252,4331,62,67,1,3.1975830000000003,7.434022,9.5,-25.3,11.4,10.74,10.681,0.561,      ,,,0,1
253,253,4332,62,71,1,3.264933,6.819978999999999,47.5,4.6,10.933,10.243,10.181,0.5870000000000001,      ,,,0,1
254,254,4333,62,96,1,3.301292,6.5000870000000015,-3.2,-3.3,11.798,10.357,10.227,1.225,      ,,,0,1
255,255,4334,62,137,1,3.224748,7.07331,37.0,9.3,11.556,10.626,10.542,0.7909999999999999,      ,,,0,1
256,256,4335,62,169,1,3.17637,7.136260000000001,22.8,-3.0,11.309,10.578,10.512,0.621,      ,,,0,1
257,257,4336,62,204,1,3.208114,5.820778,-16.3,-20.4,10.206,9.868,9.838,0.287,      ,,,0,1
258,258,4337,62,217,1,3.2944370000000003,7.146965,31.3,-11.8,11.473,10.148,10.029,1.126,      ,,,0,1
259,259,4338,62,226,1,3.314712,7.289964,6.2,-10.5,9.885,9.475,9.438,0.349,      ,15433.0,2.2,0,1
260,260,4339,62,235,1,3.266845,7.461017999999998,43.3,-28.6,12.238,10.281,10.105,1.663,      ,,,0,1
261,261,4340,62,249,1,3.3128330000000004,7.39324,-10.9,-12.0,9.846,9.194,9.135,0.5539999999999999,      ,15423.0,3.46,0,1
262,262,4341,62,279,1,3.234486,7.216828,31.4,-41.4,11.905,10.390999999999998,10.255,1.287,      ,,,0,1
263,263,4342,62,306,1,3.265461,7.180967,-5.7,-9.7,12.372,10.32,10.135,1.744,      ,,,0,1
264,264,4343,62,310,1,3.259718,7.166927,15.1,3.6,12.324000000000002,10.562,10.403,1.4980000000000002,      ,,,0,1
265,265,4344,62,319,1,3.31295,7.1045820000000015,32.1,-91.6,11.015,10.135,10.056,0.748,      ,,,0,1
266,266,4345,62,330,1,3.30126,6.484324,71.3,-111.7,9.643,8.872,8.802999999999997,0.655,20501,15362.0,14.7,0,1
267,267,4346,62,361,1,3.256073,5.8407160000000005,14.9,4.8,10.781,10.201,10.149,0.493,      ,15157.0,4.21,0,1
268,268,4347,62,362,1,3.317575,7.423742999999999,-4.7,-33.3,9.674,9.126,9.077,0.466,20590,,,0,1
269,269,4348,62,371,1,3.285835,6.799886,51.0,-32.6,7.261,6.985,6.96,0.235,20402,15279.0,11.88,0,1
270,270,4349,62,374,1,3.2945480000000003,7.221039999999999,54.5,-6.5,10.751,10.073,10.012,0.5760000000000001,      ,,,0,1
271,271,4350,62,389,1,3.252244,7.101023,46.5,-27.8,9.924,9.008,8.926,0.779,20213,,,0,1
272,272,4351,62,459,1,3.227204,7.083931,24.3,-83.4,11.25,10.453,10.380999999999998,0.677,      ,,,0,1
273,273,4352,62,477,1,3.275293,5.844057,-22.2,-22.6,10.539,9.503,9.41,0.8809999999999999,      ,,,0,1
274,274,4353,62,480,1,3.289562,5.752987999999998,1.7,-30.1,10.681,10.146,10.098,0.455,      ,15299.0,2.66,0,1
275,275,4354,62,487,1,3.1701200000000003,5.789109,-14.8,-42.1,10.788,10.224,10.173,0.479,      ,,,0,1
276,276,4355,62,551,1,3.186173,7.174017,25.3,-15.5,8.377,7.898,7.855,0.407,19790,14804.0,6.06,0,1
277,277,4356,62,556,1,3.185994,6.867075999999999,9.0,8.2,9.4,8.121,8.006,1.087,19772,14802.0,2.73,0,1
278,278,4357,62,591,1,3.230537,7.1345589999999985,-47.7,-42.2,11.517,10.816,10.753,0.596,      ,,,0,1
279,279,4358,62,648,1,3.28559,6.120297,1.3,-7.9,12.162,10.39,10.231,1.506,      ,,,0,1
280,280,4359,62,672,1,3.294092,6.694411,16.9,2.2,11.956,10.368,10.225,1.35,      ,,,0,1
281,281,4360,62,692,1,3.313337,5.998124,3.0,-16.7,11.319,10.029,9.913,1.097,      ,,,0,1
282,282,4361,62,699,1,3.273012,5.607735,-21.8,-21.8,11.394,10.388,10.297,0.855,      ,,,0,1
283,283,4362,62,712,1,3.26879,7.081861,19.2,-3.6,9.916,9.435,9.392,0.409,      ,15214.0,8.31,0,1
284,284,4363,62,757,1,3.2929470000000003,6.975449,-13.6,-11.8,11.19,10.568,10.512,0.529,      ,,,0,1
285,285,4364,62,825,1,3.258543,6.696022,14.1,-2.4,12.227,10.582,10.434,1.398,      ,,,0,1
286,286,4365,62,862,1,3.19156,5.588938,30.0,-12.6,10.068,9.605,9.563,0.394,      ,14829.0,3.24,0,1
287,287,4366,62,910,1,3.243334,7.1153960000000005,-14.9,-12.4,11.726,11.049,10.988,0.575,      ,,,0,1
288,288,4367,62,942,1,3.329511,5.202636,14.8,3.1,10.475,10.094,10.06,0.324,      ,15503.0,2.85,0,1
289,289,4368,62,945,1,3.260157,5.462771,-12.8,-20.4,11.031,10.442,10.389,0.501,      ,,,0,1
290,290,4369,62,947,1,3.3077730000000005,6.227617,-2.9,3.4,10.505,10.123,10.089,0.325,      ,15395.0,4.46,0,1
291,291,4370,62,1000,1,3.2808230000000003,7.414026,22.1,-1.1,10.71,10.018,9.956,0.588,      ,,,0,1
292,292,4371,62,1020,1,3.24197,5.741619,163.9,13.8,11.140999999999998,10.31,10.235,0.706,      ,,,0,1
293,293,4372,62,1143,1,3.17197,5.232972,13.7,-12.3,11.374,10.505999999999998,10.428,0.738,      ,,,0,1
294,294,4373,62,1145,1,3.191025,5.231543,14.4,0.7,11.394,10.929,10.887,0.395,      ,,,0,1
295,295,4374,62,1155,1,3.22115,6.423982,12.0,-12.3,11.282,9.617,9.467,1.415,      ,14996.0,2.8,0,1
296,296,4375,62,1185,1,3.276146,6.2836690000000015,8.6,-33.9,11.603,10.144,10.013,1.24,      ,,,0,1
297,297,4376,62,1230,1,3.319031,6.513974,1.0,-4.3,11.758,10.975,10.905,0.6659999999999999,      ,,,0,1
298,298,4377,62,1249,1,3.199672,5.433967,-2.6,-11.2,9.872,9.588,9.562,0.241,19885,,,0,1
299,299,4378,62,1251,1,3.241506,5.000072,-10.4,3.4,11.28,10.665,10.61,0.523,      ,,,0,1
300,300,4379,62,1277,1,3.298077,5.149085,-3.8,-13.7,10.454,10.065,10.03,0.331,      ,,,0,1
301,301,4380,62,1301,1,3.189523,5.3094220000000005,-31.1,-29.1,11.609000000000002,11.175999999999998,11.137,0.368,      ,,,0,1
302,302,4381,62,1326,1,3.2953370000000004,5.678164,25.0,13.0,11.015,10.463,10.413,0.469,      ,,,0,1
303,303,4382,62,1328,1,3.3084800000000003,5.813874,-8.1,-8.7,10.512,9.183,9.063,1.13,      ,15397.0,2.82,0,1
304,304,4383,62,1336,1,3.306694,5.944249,17.7,-18.9,10.905,9.396,9.26,1.283,      ,,,0,1
305,305,4384,62,1359,1,3.211011,5.210936,25.5,-5.3,10.108,9.5,9.445,0.517,      ,,,0,1
306,306,4385,62,1395,1,3.233936,6.687187,-14.1,-22.3,11.81,10.058,9.9,1.489,      ,,,0,1
307,307,4386,62,1444,1,3.319043,5.716558999999998,8.5,-23.5,10.854,10.217,10.16,0.541,      ,,,0,1
308,308,4387,62,1579,1,3.207323,6.660881,-10.1,-1.7,6.8610000000000015,5.682,5.5760000000000005,1.002,19926,14915.0,4.18,0,1
309,309,4388,63,6,1,3.401563,7.490804,23.3,-29.8,12.523,10.748,10.588,1.509,      ,,,0,1
310,310,4389,63,19,1,3.458774,7.360562,29.7,-13.6,11.075,10.607,10.565,0.398,      ,,,0,1
311,311,4390,63,59,1,3.388838,7.176455000000002,21.8,-12.3,12.404000000000002,10.8,10.656,1.3630000000000002,      ,,,0,1
312,312,4391,63,67,1,3.470288,7.302231,-15.5,-80.0,8.732999999999999,8.062000000000001,8.002,0.57,21496,16158.0,13.46,0,1
313,313,4392,63,79,1,3.49249,6.486848,8.6,15.2,9.505,9.148,9.116,0.303,21613,,,0,1
314,314,4393,63,88,1,3.4891980000000005,6.636083,49.1,-54.7,11.281,10.407,10.328,0.743,      ,,,0,1
315,315,4394,63,90,1,3.447857,6.178968,-37.2,-53.7,11.186,10.528,10.469,0.5589999999999999,      ,,,0,1
316,316,4395,63,93,1,3.467914,7.3916270000000015,-6.7,-23.5,11.312,10.517,10.445,0.6759999999999999,      ,,,0,1
317,317,4396,63,136,1,3.365578,5.918739,14.6,-11.5,11.583,10.999,10.946,0.496,      ,,,0,1
318,318,4397,63,171,1,3.442359,6.0448559999999985,-41.9,-27.2,10.444,9.688,9.62,0.643,      ,,,0,1
319,319,4398,63,193,1,3.482528,5.141877,-3.3,-12.4,9.748,9.189,9.139,0.475,21569,16219.0,5.27,0,1
320,320,4399,63,205,1,3.495187,7.383288999999999,7.2,12.7,9.806,9.447,9.415,0.305,21631,,,0,1
321,321,4400,63,332,1,3.418575,7.393449,38.3,-31.6,10.079,9.485,9.432,0.505,21159,15923.0,8.82,0,1
322,322,4401,63,350,1,3.4317230000000003,7.497160000000001,10.4,-7.0,11.111,9.682,9.553,1.215,      ,,,0,1
323,323,4402,63,380,1,3.370575,5.41818,-1.3,-5.9,11.509,10.79,10.725,0.611,      ,,,0,1
324,324,4403,63,409,1,3.434325,6.16328,1.2,-30.3,11.565,10.929,10.872,0.541,      ,,,0,1
325,325,4404,63,411,1,3.3527190000000004,5.377632,4.0,6.6,11.448,10.528,10.445,0.782,      ,,,0,1
326,326,4405,63,415,1,3.466088,7.255055,31.2,-25.1,10.484000000000002,9.929,9.879,0.472,      ,,,0,1
327,327,4406,63,436,1,3.385693,6.380476,119.4,-72.0,10.99,10.138,10.061,0.7240000000000001,      ,,,0,1
328,328,4407,63,489,1,3.4639900000000003,7.220828,26.3,-14.7,11.774,10.262,10.126,1.285,      ,,,0,1
329,329,4408,63,588,1,3.491204,5.87565,62.9,-50.4,10.196,9.566,9.509,0.535,      ,,,0,1
330,330,4409,63,593,1,3.345671,6.749892,13.5,4.9,11.720999999999998,10.076,9.928,1.398,      ,,,0,1
331,331,4410,63,663,1,3.434686,5.535573,29.8,-13.7,10.472,8.931000000000003,8.792,1.31,21270,16003.0,4.06,0,1
332,332,4411,63,667,1,3.460218,6.1405,-1.2,6.1,11.097,10.546,10.496,0.468,      ,,,0,1
333,333,4412,63,673,1,3.347082,6.433228,62.6,-15.5,10.233,9.634,9.58,0.509,      ,15593.0,4.55,0,1
334,334,4413,63,707,1,3.364822,5.699319999999998,20.1,3.2,10.368,9.685,9.624,0.581,      ,15670.0,6.33,0,1
335,335,4414,63,726,1,3.4288480000000003,6.840478999999998,14.5,-16.5,11.344,9.901,9.771,1.227,      ,,,0,1
336,336,4415,63,748,1,3.443508,5.488733,-1.1,-5.1,9.601,9.304,9.277,0.252,21336,,,0,1
337,337,4416,63,830,1,3.495922,5.800381,4.9,-15.2,9.092,8.583,8.537,0.433,21643,16269.0,5.14,0,1
338,338,4417,63,856,1,3.4453050000000003,6.659712,-23.6,-35.4,10.043,9.617,9.579,0.362,      ,16050.0,5.72,0,1
339,339,4418,63,909,1,3.35275,5.380738,-24.5,-25.0,12.218,10.674,10.535,1.3119999999999998,      ,,,0,1
340,340,4419,63,967,1,3.453208,6.7217699999999985,24.2,16.1,11.275,10.573,10.51,0.597,      ,,,0,1
341,341,4420,63,1024,1,3.472589,6.9768550000000005,6.2,-5.3,11.723,11.140999999999998,11.089,0.495,      ,,,0,1
342,342,4421,63,1025,1,3.468325,6.2480150000000005,9.2,-6.7,11.505,11.087,11.049,0.355,      ,,,0,1
343,343,4422,63,1063,1,3.379712,6.799550999999999,7.2,-18.6,11.552,10.695,10.618,0.728,      ,15738.0,4.71,0,1
344,344,4423,63,1148,1,3.337603,6.221518,7.3,-3.8,9.71,9.474,9.453,0.201,20702,15542.0,2.69,0,1
345,345,4424,63,1149,1,3.417021,6.0310190000000015,3.3,3.0,10.397,9.907,9.863,0.417,      ,,,0,1
346,346,4425,63,1157,1,3.472914,5.4000910000000015,31.5,-28.6,10.863,10.149,10.085,0.607,      ,,,0,1
347,347,4426,63,1202,1,3.473453,5.985867,9.3,-5.8,10.289,9.678,9.623,0.519,      ,16178.0,2.43,0,1
348,348,4427,63,1226,1,3.390375,5.544723,24.2,-18.9,11.979,9.922,9.737,1.7480000000000002,      ,,,0,1
349,349,4428,63,1305,1,3.4167440000000004,5.617653,55.4,1.1,11.175,10.174,10.084,0.851,      ,,,0,1
350,350,4429,63,1380,1,3.4935690000000004,5.923147,16.4,-16.9,10.24,9.209,9.116,0.8759999999999999,      ,,,0,1
351,351,4430,63,1384,1,3.40301,5.921047,-5.0,-2.9,11.723,11.409,11.380999999999998,0.267,      ,,,0,1
352,352,4431,63,1415,1,3.4289629999999995,5.935438,63.2,-18.9,7.756,7.672999999999999,7.666,0.071,21243,15978.0,6.68,0,1
353,353,4432,63,1425,1,3.3969720000000003,6.435447,-31.3,4.9,11.513,10.672,10.595999999999998,0.715,      ,,,0,1
354,354,4433,63,1454,1,3.4949449999999995,6.615805,3.7,-22.6,11.299,10.66,10.602,0.5429999999999999,      ,,,0,1
355,355,4434,63,1457,1,3.458876,5.870433,10.4,-43.7,8.831,7.326,7.191,1.279,21440,16108.0,3.89,0,1
356,356,4435,63,1476,1,3.352319,5.923264,-20.2,-32.2,11.661,10.975,10.913,0.583,      ,,,0,1
357,357,4650,67,555,1,3.5136199999999995,4.561147,-3.1,14.5,11.857,11.376,11.333,0.409,      ,,,0,1
358,358,4651,67,559,1,3.516971,4.056471,19.3,-30.9,10.899,10.165,10.099,0.624,      ,,,0,1
359,359,4652,67,573,1,3.510721,3.916503,39.9,66.5,10.466,9.967,9.922,0.424,      ,16346.0,4.38,0,1
360,360,4653,67,608,1,3.5156339999999995,4.665595,1.8,4.6,11.746,11.165,11.113,0.494,      ,,,0,1
361,361,4654,67,618,1,3.531271,4.289119,2.5,-5.2,11.687,11.094,11.041,0.504,      ,,,0,1
362,362,4655,67,626,1,3.5069470000000003,4.1382379999999985,31.5,-5.8,11.578,10.552,10.46,0.872,      ,,,0,1
363,363,4656,67,647,1,3.51154,4.737494,-7.4,-25.6,11.51,9.9,9.755,1.369,      ,,,0,1
364,364,4657,67,651,1,3.5156050000000003,4.03142,11.4,8.2,11.667,10.735,10.651,0.792,      ,,,0,1
365,365,4658,67,672,1,3.533295,4.986555,-8.1,0.7,11.938,11.331,11.276,0.516,      ,,,0,1
366,366,4659,67,675,1,3.537027,4.3239230000000015,14.3,3.6,11.418,11.063,11.031,0.302,      ,,,0,1
367,367,4660,67,714,1,3.536679,3.876858,50.1,-78.9,8.802999999999997,8.36,8.32,0.377,21925,16479.0,13.59,0,1
368,368,4661,67,764,1,3.613065,4.474364,18.8,-3.5,9.234,8.821,8.783999999999999,0.35100000000000003,22452,16845.0,2.51,0,1
369,369,4663,67,840,1,3.538703,4.650124,134.8,-49.5,10.467,9.721,9.654,0.634,21934,16488.0,8.36,0,1
370,370,4664,67,869,1,3.658451,4.7946480000000005,3.0,-1.5,11.569,10.991,10.939,0.491,      ,,,0,1
371,371,4665,67,874,1,3.604876,4.832674,57.7,-19.1,11.488,10.366,10.265,0.954,      ,,,0,1
372,372,4666,67,888,1,3.553233,4.670353,-12.0,-10.1,9.574,9.081,9.037,0.419,22032,,,0,1
373,373,4667,67,891,1,3.658517,3.792793,9.1,9.5,10.525,9.962,9.911,0.479,      ,17070.0,,0,1
374,374,4668,67,900,1,3.649259,4.767361,6.0,-8.7,10.344,9.961,9.927,0.326,      ,17021.0,6.32,0,1
375,375,4669,67,902,1,3.609245,3.668816000000001,10.4,-17.7,11.483,9.887,9.743,1.357,      ,,,0,1
376,376,4670,67,903,1,3.543021,3.934527,55.9,5.5,11.425999999999998,10.452,10.364,0.828,      ,,,0,1
377,377,4671,67,905,1,3.661368,4.415043,-33.9,39.9,11.336,10.783,10.733,0.47,      ,,,0,1
378,378,4672,67,929,1,3.625547,3.681929,12.7,-10.6,11.782,9.993,9.832,1.521,      ,,,0,1
379,379,4673,67,938,1,3.64594,4.02498,-13.1,-47.7,11.765,10.786,10.698,0.8320000000000001,      ,,,0,1
380,380,4674,67,945,1,3.619508,4.015685,20.4,-3.1,10.001,9.507,9.463,0.42,22501,,,0,1
381,381,4675,67,946,1,3.553412,3.913216,5.2,8.9,11.429,10.87,10.82,0.475,      ,,,0,1
382,382,4676,67,1056,1,3.5704550000000004,3.432277,-1.7,-35.7,8.967,7.631,7.511,1.136,22149,16651.0,5.86,0,1
383,383,4677,67,1057,1,3.54756,3.952997,2.8,-21.3,12.175999999999998,10.632,10.493,1.3119999999999998,      ,,,0,1
384,384,4678,67,1091,1,3.622747,4.885307,64.9,-40.8,10.487,9.779,9.715,0.602,      ,,,0,1
385,385,4679,67,1099,1,3.642723,4.075818,10.5,8.9,10.201,9.387,9.314,0.6920000000000001,22638,,,0,1
386,386,4680,67,1109,1,3.649632,3.654485,17.6,3.2,12.321,10.965,10.843,1.153,      ,,,0,1
387,387,4681,67,1123,1,3.596586,4.217351,9.8,2.0,11.177,10.659,10.612,0.44,      ,,,0,1
388,388,4682,67,1138,1,3.582072,4.059643,44.2,-60.1,11.472,10.661,10.588,0.6890000000000001,      ,,,0,1
389,389,4683,67,1156,1,3.619475,4.904603,-1.0,0.5,11.716,10.091,9.945,1.381,      ,,,0,1
390,390,4684,67,1183,1,3.57185,3.98655,-9.3,12.4,10.753,10.498,10.475,0.217,      ,,,0,1
391,391,4686,67,1265,1,3.592936,3.906555,-8.0,-13.1,10.15,9.738,9.701,0.35,22311,,,0,1
392,392,4687,67,1359,1,3.5665400000000003,3.995778,45.1,-24.9,10.324000000000002,9.843,9.8,0.409,      ,,,0,1
393,393,4688,67,1399,1,3.591194,3.51305,46.1,5.6,9.829,9.377,9.336,0.384,22295,,,0,1
394,394,4689,67,1422,1,3.650264,3.540304,31.6,1.1,10.399,8.941,8.81,1.239,22685,,,0,1
395,395,4690,67,1453,1,3.582618,4.811252,0.0,-2.4,10.677,10.491,10.474,0.158,      ,,,0,1
396,396,4691,67,1459,1,3.570564,4.196161,-25.2,-12.8,10.487,9.887,9.833,0.51,      ,,,0,1
397,397,4692,67,1465,1,3.554071,4.1437940000000015,-13.5,-20.1,10.508,9.997,9.951,0.434,22033,,,0,1
398,398,4693,67,1493,1,3.656757,3.547159,-2.3,10.9,10.105,8.084,7.902,1.7180000000000002,22724,,,0,1
399,399,4694,67,1546,1,3.658182,4.840333,12.6,-11.3,11.667,11.031,10.974,0.541,      ,,,0,1
400,400,4695,67,1571,1,3.657267,3.53697,13.0,-15.3,11.645,11.033,10.978,0.52,      ,,,0,1
401,401,4697,67,1607,1,3.580382,3.684029,-19.4,-39.3,11.569,10.946,10.89,0.53,      ,,,0,1
402,402,4698,67,1626,1,3.5395260000000004,4.47225,-6.5,-0.9,12.099,10.922,10.816,1.0,      ,,,0,1
403,403,4699,67,1643,1,3.574096,4.7068629999999985,1.5,-6.6,11.459,11.279000000000002,11.263,0.153,      ,,,0,1
404,404,4700,67,1664,1,3.555556,3.440272,17.7,1.0,10.957,10.786,10.771,0.145,      ,16569.0,,0,1
405,405,4701,67,1682,1,3.613306,3.442053,6.0,-29.7,11.557,11.109000000000002,11.069,0.381,      ,,,0,1
406,406,4702,67,1702,1,3.5403480000000003,4.396545,-13.0,0.8,11.12,9.344,9.184,1.51,21947,,,0,1
407,407,4703,67,1723,1,3.663928,4.587255,-16.9,-11.3,12.031,11.468,11.417,0.479,      ,,,0,1
408,408,4704,67,1727,1,3.630528,4.14547,19.0,15.8,7.645,7.255,7.22,0.332,22557,16925.0,4.22,0,1
409,409,4706,67,1754,1,3.554056,4.145622,-14.3,-21.1,10.914,10.347,10.296,0.482,      ,,,0,1
410,410,4728,68,455,1,3.672365,4.92002,40.4,-34.8,10.03,9.454,9.402,0.49,22852,,,0,1
411,411,4729,68,477,1,3.683709,3.708053,33.5,6.0,10.439,9.816,9.76,0.53,      ,,,0,1
412,412,4730,68,495,1,3.70178,4.993263,100.8,-12.7,11.431,10.586,10.51,0.718,      ,,,0,1
413,413,4731,68,529,1,3.716031,4.266997,8.2,-1.2,11.425999999999998,10.103,9.984,1.125,      ,,,0,1
414,414,4732,68,601,1,3.679648,4.33744,-1.8,-23.2,10.508,9.765,9.698,0.632,      ,,,0,1
415,415,4733,68,664,1,3.70371,3.432329,-2.9,-41.8,9.399,8.124,8.009,1.084,23053,,,0,1
416,416,4734,68,754,1,3.680122,4.317065,25.0,-10.9,8.783999999999999,8.538,8.516,0.209,22903,,,0,1
417,417,4735,68,755,1,3.709582,4.139653,-21.4,8.9,10.137,9.65,9.606,0.414,      ,17330.0,7.29,0,1
418,418,4736,68,801,1,3.731761,3.446354,123.7,36.7,10.098,9.049,8.955,0.892,23261,,,0,1
419,419,4737,68,803,1,3.727701,4.212659,19.9,-12.6,9.366,9.067,9.04,0.254,23248,,,0,1
420,420,4738,68,807,1,3.686072,4.185807,4.0,-2.2,9.847,8.593,8.48,1.0659999999999998,22939,17206.0,,0,1
421,421,4739,68,836,1,3.708672,3.937653,16.0,3.0,10.777,10.33,10.29,0.38,      ,,,0,1
422,422,4740,68,847,1,3.688317,4.549365,21.9,-33.0,11.18,10.544,10.487,0.541,      ,,,0,1
423,423,4741,68,857,1,3.668665,4.63034,134.8,1.4,10.796,10.176,10.12,0.527,      ,17128.0,2.47,0,1
424,424,4742,68,874,1,3.714351,4.12241,-21.8,-9.9,8.942,8.476,8.434,0.396,23143,17353.0,4.22,0,1
425,425,4743,68,902,1,3.741832,3.443978,5.5,-25.0,11.271,9.419,9.252,1.574,      ,,,0,1
426,426,4744,68,935,1,3.677883,4.7081800000000005,17.9,4.1,10.106,9.816,9.79,0.247,      ,,,0,1
427,427,4745,68,951,1,3.734297,3.5835800000000004,-5.5,2.7,11.383,9.578,9.416,1.534,      ,,,0,1
428,428,4746,68,994,1,3.688222,4.633321,-0.7,0.4,11.597,9.433,9.238,1.839,      ,,,0,1
429,429,4747,68,1040,1,3.683347,3.5785660000000004,110.2,17.3,9.795,9.128,9.068,0.5670000000000001,22917,,,0,1
430,430,4748,68,1073,1,3.754874,4.437936,26.3,23.4,9.731,8.24,8.106,1.267,23442,17537.0,2.0,0,1
431,431,4749,68,1155,1,3.757284,4.687985,-9.1,6.7,11.595999999999998,10.138,10.007,1.239,      ,,,0,1
432,432,4750,68,1167,1,3.827088,4.656507,3.2,-12.7,11.745,9.976,9.817,1.504,      ,,,0,1
433,433,4752,68,1200,1,3.8329,3.526557,8.0,-12.6,10.91,10.356,10.306,0.471,      ,,,0,1
434,434,4753,68,1245,1,3.760569,4.59325,-10.7,-52.5,10.38,8.993,8.868,1.179,      ,,,0,1
435,435,4754,68,1259,1,3.780507,4.880816,4.2,5.2,8.753,8.559,8.542,0.165,23645,17645.0,2.87,0,1
436,436,4755,68,1310,1,3.773778,3.754578,25.5,0.9,11.324000000000002,10.182,10.079,0.971,      ,17615.0,,0,1
437,437,4756,68,1330,1,3.827558,3.730134,-3.3,-22.8,10.568,9.936,9.879,0.537,      ,,,0,1
438,438,4757,68,1424,1,3.831278,4.091463,-126.4,-27.0,10.655,9.921,9.855,0.624,      ,17916.0,9.73,0,1
439,439,4758,68,1463,1,3.766916,4.569742,44.1,-47.2,11.282,10.13,10.026,0.979,      ,,,0,1
440,440,4776,69,335,1,3.995296,4.539013,24.0,-2.3,11.536,10.125,9.998,1.199,      ,,,0,1
441,441,4777,69,345,1,3.944982,4.660935,5.7,16.0,11.906,10.03,9.861,1.595,      ,,,0,1
442,442,4778,69,358,1,3.920828,4.288675,-16.5,-16.3,9.953,9.389,9.338,0.479,      ,,,0,1
443,443,4779,69,362,1,3.987764,4.781676,8.7,6.9,11.12,9.913,9.804,1.026,      ,,,0,1
444,444,4780,69,364,1,3.920234,4.243341,-42.0,55.0,11.657,11.028,10.970999999999998,0.535,      ,,,0,1
445,445,4781,69,392,1,3.970718,4.182515,-8.6,-6.9,12.09,10.479,10.334,1.369,      ,,,0,1
446,446,4782,69,393,1,3.913676,4.768341,41.7,-26.8,11.322,10.904000000000002,10.866,0.355,      ,,,0,1
447,447,4783,69,405,1,3.990999,3.783909,23.5,-6.3,9.867,8.361,8.225,1.28,25114,18645.0,4.09,0,1
448,448,4784,69,430,1,3.930097,4.8600059999999985,-20.8,-10.5,10.352,9.838,9.792,0.4370000000000001,      ,18385.0,,0,1
449,449,4785,69,484,1,3.956769,4.889183999999998,-5.2,0.8,10.324000000000002,9.783,9.734,0.46,      ,,,0,1
450,450,4786,69,488,1,3.982327,4.8559800000000015,-3.0,-8.6,11.154000000000002,10.619000000000002,10.571,0.455,      ,,,0,1
