,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades
819,5462,79,670,1,4.0882830000000006,7.304902,-9.1,-7.3,11.539000000000001,9.89,9.742,1.402,      ,,,0
820,5463,79,673,1,4.01254,5.115327,-4.2,-25.3,10.833,10.041,9.97,0.6729999999999999,      ,18732.0,9.09,0
821,5464,79,705,1,4.136283000000001,6.138477,0.3,-2.7,11.033,9.632,9.506,1.1909999999999998,      ,,,0
822,5465,79,780,1,4.065366,6.561888000000001,26.6,-14.9,10.182,9.474,9.41,0.602,      ,,,0
823,5466,79,826,1,4.06239,5.4356089999999995,2.3,-11.9,5.207000000000001,5.3,5.308,-0.079,25558,18957.0,3.12,0
824,5467,79,893,1,4.136355,5.243380999999999,10.3,-25.2,11.829,10.909,10.825999999999999,0.782,      ,,,0
825,5468,79,914,1,4.137474,5.895994,39.9,80.5,11.107000000000001,10.198,10.116,0.773,      ,,,0
826,5469,79,922,1,4.002204,5.280489,11.6,-13.0,11.811,11.225999999999999,11.173,0.49700000000000005,      ,,,0
827,5470,79,923,1,4.007567,5.334599,28.4,-0.3,9.955,9.352,9.298,0.513,      ,18709.0,6.53,0
828,5471,79,924,1,4.014474,5.615082,-8.7,4.4,11.472000000000001,10.853,10.797,0.526,      ,,,0
829,5472,79,958,1,4.04179,7.246295,-0.4,-8.7,10.702,10.235,10.193,0.397,      ,18852.0,3.2,0
830,5473,79,961,1,4.144616,5.823668,-4.2,-5.5,11.946,10.101,9.935,1.568,      ,,,0
831,5474,79,965,1,4.046767,5.118205000000001,-57.2,-10.3,11.029000000000002,10.491,10.443,0.457,      ,,,0
832,5475,79,983,1,4.042452,6.631123,-23.0,-9.0,11.929,10.865,10.769,0.904,      ,18856.0,12.63,0
833,5476,79,998,1,4.140453,5.142544,25.4,-15.7,11.158,10.372,10.300999999999998,0.6679999999999999,      ,,,0
834,5477,79,1002,1,4.004288,6.30748,4.3,-8.1,11.23,10.672,10.622,0.474,      ,,,0
835,5478,79,1019,1,4.007261,5.274058,8.4,7.5,10.984000000000002,9.849,9.747,0.965,      ,,,0
836,5479,79,1025,1,4.137988,6.2109440000000005,-7.2,9.5,10.812000000000001,9.521,9.405,1.097,      ,,,0
837,5480,79,1054,1,4.026898,5.856073,6.9,-6.5,11.300999999999998,11.008,10.982000000000001,0.249,      ,,,0
838,5481,79,1138,1,4.09286,5.517174,3.3,-17.6,10.06,8.743,8.624,1.119,      ,,,0
839,5482,79,1151,1,4.012688,5.668089,17.9,-21.3,11.219000000000001,10.645999999999999,10.594000000000001,0.48700000000000004,      ,,,0
840,5483,79,1162,1,4.0969120000000006,5.429643,16.0,3.3,10.466,10.049,10.011000000000001,0.354,      ,,,0
841,5484,79,1169,1,4.01314,5.0828169999999995,22.4,-10.5,9.017999999999999,8.642000000000001,8.607999999999999,0.32,25248,18734.0,5.2,0
842,5485,79,1178,1,4.013637999999999,5.448407,12.0,-4.8,12.02,9.77,9.568,1.913,      ,,,0
843,5486,79,1186,1,4.12372,5.355685,-46.3,-72.1,12.232000000000001,10.956,10.841,1.085,      ,,,0
844,5487,79,1585,1,4.052605000000001,5.989307,1.2,-0.8,3.9560000000000004,3.903,3.898,0.045,25490,18907.0,25.24,0
845,5488,80,31,1,4.172651,7.147774000000001,-11.9,-4.9,11.828,10.137,9.985,1.4369999999999998,      ,,,0
846,5489,80,35,1,4.296938,6.8862429999999994,7.6,2.6,11.769,10.305,10.173,1.244,      ,,,0
847,5490,80,85,1,4.197707,7.435286,27.9,-20.8,11.4,10.87,10.822000000000001,0.451,      ,,,0
848,5491,80,89,1,4.315803,7.271024000000001,17.4,-11.1,9.901,9.486,9.449,0.353,      ,20128.0,4.44,0
849,5492,80,113,1,4.21111,6.371711,55.2,-42.7,11.593,10.665,10.581,0.789,      ,,,0
850,5493,80,132,1,4.184501999999999,7.288792,-7.7,3.4,10.221,8.783,8.654,1.222,26424,,,0
851,5494,80,154,1,4.245191,7.185596,-7.3,-9.9,11.875,10.257,10.111,1.375,      ,,,0
852,5495,80,167,1,4.238405,6.610838,-11.7,-2.9,10.812000000000001,9.646,9.541,0.991,      ,,,0
853,5496,80,191,1,4.25085,7.414264999999999,-9.2,-23.3,8.957,8.443,8.397,0.43700000000000006,26861,19825.0,10.46,0
854,5497,80,196,1,4.17556,6.4432599999999995,-14.4,-27.8,10.237,9.508,9.442,0.62,      ,,,0
855,5498,80,199,1,4.199454,7.311728,1.9,-6.7,11.206,9.396,9.232999999999999,1.5390000000000001,      ,,,0
856,5499,80,204,1,4.257162999999999,6.199664,-103.0,-107.9,7.781000000000001,7.03,6.962000000000001,0.638,26913,19855.0,47.86,0
857,5500,80,276,1,4.235801,6.494012000000001,18.2,-38.6,10.659,9.81,9.734,0.722,      ,,,0
858,5501,80,293,1,4.184989,6.718512,54.9,-21.7,9.385,8.861,8.814,0.445,26425,19538.0,6.14,0
859,5502,80,317,1,4.261788,6.215388,-15.0,-130.7,11.032,10.126,10.044,0.77,      ,,,0
860,5503,80,338,1,4.290696,5.635915,-10.8,-22.0,11.69,11.312000000000001,11.277999999999999,0.321,      ,,,0
861,5504,80,349,1,4.314734,5.451899,14.9,-0.6,10.828,9.986,9.91,0.716,      ,,,0
862,5505,80,364,1,4.2611930000000005,6.229642,11.6,-5.9,11.068,9.329,9.172,1.4780000000000002,      ,,,0
863,5506,80,370,1,4.190281,5.548438,-13.5,-5.6,11.565999999999999,10.94,10.884,0.532,      ,,,0
864,5507,80,373,1,4.204280000000001,6.086564,18.2,-3.4,11.65,10.209,10.079,1.225,      ,,,0
865,5508,80,376,1,4.193798999999999,7.371263000000001,2.2,-10.6,10.993,10.162,10.087,0.706,      ,,,0
866,5509,80,381,1,4.326805,5.633083,-9.9,-4.4,10.484000000000002,10.05,10.011000000000001,0.369,      ,,,0
867,5510,80,393,1,4.284179,6.347418,-5.1,-17.1,9.362,8.934,8.895,0.364,27088,19977.0,2.35,0
868,5511,80,420,1,4.202479,5.195798,-10.7,-138.3,9.822000000000001,8.969,8.892000000000001,0.725,26555,,,0
869,5512,80,445,1,4.179382,7.288104,-3.1,-4.8,9.785,9.567,9.547,0.185,26400,,,0
870,5513,80,505,1,4.1718910000000005,6.011593,-5.3,-3.9,10.975999999999999,10.302999999999999,10.242,0.5720000000000001,      ,,,0
871,5514,80,575,1,4.332911,6.409519,-3.5,-2.7,11.866,10.508,10.386,1.1540000000000001,      ,,,0
872,5515,80,605,1,4.244571,5.401863,2.3,-2.0,10.776,10.489,10.463,0.244,      ,,,0
873,5516,80,620,1,4.3044199999999995,7.3084940000000005,17.6,-18.1,10.777000000000001,9.63,9.527000000000001,0.975,      ,,,0
874,5517,80,653,1,4.299787,6.870933999999999,-3.3,-8.4,9.701,9.566,9.554,0.115,27193,,,0
875,5518,80,667,1,4.2520690000000005,7.4492899999999995,1.6,-22.2,10.708,9.311,9.185,1.187,      ,,,0
876,5519,80,765,1,4.23832,5.265522,4.5,-7.1,10.331,9.861,9.818999999999999,0.39899999999999997,      ,,,0
877,5520,80,776,1,4.333238,6.528855999999999,-2.3,0.3,9.715,9.394,9.365,0.273,27430,,,0
878,5521,80,788,1,4.309605,5.717937999999999,18.1,24.5,8.868,8.354,8.308,0.43700000000000006,27269,20104.0,11.13,0
879,5522,80,814,1,4.286503,5.024573999999999,-13.2,-13.5,7.707000000000001,7.005,6.942,0.597,27131,19985.0,2.57,0
880,5523,80,822,1,4.21207,5.030863,-0.2,-4.0,8.834,7.422999999999999,7.296,1.199,26606,19657.0,4.82,0
881,5524,80,840,1,4.214046,6.528275,-4.4,-5.9,11.307,10.735,10.684000000000001,0.486,      ,,,0
882,5525,80,855,1,4.324425,6.193395,-5.4,-6.5,11.52,10.279000000000002,10.167,1.055,      ,,,0
883,5526,80,874,1,4.258,6.186866,-110.3,-105.0,7.024,6.382999999999999,6.325,0.545,26923,19859.0,47.2,0
884,5527,80,881,1,4.2370019999999995,6.1901660000000005,-7.9,-13.4,12.054,10.176,10.007,1.5959999999999999,      ,,,0
885,5528,80,905,1,4.324381,5.9070599999999995,0.8,-4.9,10.06,9.942,9.931000000000001,0.1,      ,,,0
886,5529,80,919,1,4.273343,6.243599,-8.8,-30.7,11.775,10.564,10.455,1.0290000000000001,      ,,,0
887,5530,80,977,1,4.175498999999999,5.9002550000000005,99.0,-38.3,11.292,10.51,10.44,0.665,      ,,,0
888,5531,80,980,1,4.305184,6.2351540000000005,11.9,-9.9,11.564,10.111,9.98,1.235,      ,,,0
889,5532,80,986,1,4.194469000000001,5.323062999999999,21.7,-12.5,8.33,7.879,7.837999999999999,0.38299999999999995,26501,19575.0,12.03,0
890,5533,80,1001,1,4.325573,5.48907,15.0,-8.2,9.847999999999999,9.527999999999999,9.499,0.272,27387,,,0
891,5534,80,1014,1,4.246879,5.388003,2.2,-0.8,9.566,9.185,9.151,0.324,      ,,,0
892,5535,80,1019,1,4.240678,5.180571,89.7,13.9,10.624,9.552999999999999,9.457,0.91,      ,,,0
893,5536,80,1023,1,4.17077,6.879809,22.8,9.4,11.515999999999998,10.113999999999999,9.988,1.192,      ,,,0
894,5537,80,1048,1,4.230698,5.808815,-18.8,-6.5,12.186,10.37,10.207,1.544,      ,,,0
895,5538,80,1061,1,4.176581,5.614905,3.1,-22.4,9.648,8.742,8.66,0.77,26358,19495.0,8.27,0
896,5539,80,1093,1,4.188967,5.523048,147.2,5.3,6.132000000000001,5.747999999999999,5.712999999999999,0.326,26462,19554.0,25.89,1
897,5540,80,1113,1,4.272601,6.3899230000000005,-9.2,4.7,10.842,9.404,9.275,1.222,      ,,,0
898,5541,80,1170,1,4.224913,6.192401,16.7,29.8,11.674000000000001,10.835999999999999,10.761,0.7120000000000001,      ,,,0
899,5542,80,1182,1,4.202139,6.159201,-0.2,-2.7,10.46,9.906,9.856,0.47100000000000003,      ,,,0
900,5543,80,1218,1,4.249816,5.177622,77.6,-50.8,10.251,9.576,9.515,0.574,      ,19818.0,13.12,0
901,5544,80,1259,1,4.240322,5.044174,-2.1,-0.6,11.532,10.657,10.578,0.7440000000000001,      ,,,0
902,5545,80,1274,1,4.296058,5.029718,-7.4,-15.0,10.940999999999999,10.507,10.468,0.369,      ,,,0
903,5546,80,1288,1,4.298684,5.874459,14.0,-11.3,11.913,10.584000000000001,10.464,1.13,      ,,,0
904,5547,80,1300,1,4.259947,5.4580470000000005,-13.5,-18.4,10.589,10.029,9.979,0.47600000000000003,      ,,,0
905,5548,80,1322,1,4.220308999999999,6.600494,29.0,-37.6,10.607999999999999,9.215,9.09,1.1840000000000002,      ,19701.0,2.58,0
906,5549,80,1333,1,4.303671,5.035628,15.3,-15.6,10.755,9.187999999999999,9.047,1.3319999999999999,      ,,,0
907,5550,80,1336,1,4.233549,5.924572,-41.0,21.7,10.402999999999999,9.761000000000001,9.703,0.546,      ,19749.0,8.25,0
908,5551,80,1362,1,4.182888,6.566871000000001,1.5,-2.3,12.154000000000002,10.75,10.624,1.193,      ,,,0
909,5552,80,1377,1,4.271249,7.159445,-85.0,-51.4,8.279,7.5729999999999995,7.5089999999999995,0.6,26990,19911.0,28.69,0
910,5553,81,7,1,4.339688,6.307132,0.4,-45.6,10.925999999999998,10.386,10.337,0.45899999999999996,      ,,,0
911,5554,81,83,1,4.339991,5.950846,11.9,-37.8,11.774000000000001,10.677999999999999,10.579,0.932,      ,,,0
912,5555,81,132,1,4.490154,6.443212,2.1,-5.9,11.029000000000002,10.683,10.652000000000001,0.294,      ,,,0
913,5556,81,165,1,4.404567,7.3201350000000005,6.6,-22.9,9.177999999999999,7.829,7.707999999999999,1.147,27878,20562.0,3.37,0
914,5557,81,179,1,4.4228190000000005,7.314352,33.1,-4.2,10.814,10.08,10.014,0.624,      ,,,0
915,5558,81,200,1,4.406078,6.5024169999999994,-3.6,4.5,11.469000000000001,9.898,9.757,1.335,      ,,,0
916,5559,81,234,1,4.417023,5.940361,1.0,-4.4,11.62,10.056000000000001,9.915,1.329,      ,,,0
917,5560,81,236,1,4.492227,6.272135,26.3,-1.4,11.103,10.540999999999999,10.49,0.478,      ,,,0
918,5561,81,247,1,4.463172,7.420737,-18.8,-21.2,11.557,11.062000000000001,11.017000000000001,0.42100000000000004,      ,,,0
919,5562,81,267,1,4.458798000000001,7.369557,14.8,-14.2,10.547,9.94,9.885,0.516,      ,20808.0,6.0,0
920,5563,81,312,1,4.472265,6.421551,5.3,4.3,11.568,9.436,9.244,1.8119999999999998,      ,,,0
921,5564,81,315,1,4.411389,7.442791000000001,24.6,-24.3,11.704,10.619000000000002,10.520999999999999,0.922,      ,,,0
922,5565,81,322,1,4.459988,6.611988,-9.5,-7.6,9.41,9.15,9.127,0.221,28238,20816.0,3.87,0
923,5566,81,324,1,4.379702,6.70136,5.0,4.5,11.102,9.815,9.699,1.094,      ,,,0
924,5567,81,376,1,4.376957,5.78988,-13.6,-9.5,11.109000000000002,10.327,10.257,0.665,      ,,,0
925,5568,81,392,1,4.400486,6.042489,6.9,-3.9,11.42,9.115,8.908,1.959,      ,,,0
926,5569,81,397,1,4.361339,7.236992999999999,27.1,-20.2,11.216,10.297,10.214,0.7809999999999999,      ,,,0
927,5570,81,432,1,4.396052,6.378952,-16.3,1.8,9.07,8.763,8.735,0.261,27821,20515.0,7.21,0
928,5571,81,437,1,4.421074,7.400836,4.0,-2.4,11.364,9.797,9.656,1.3319999999999999,      ,,,0
929,5572,81,482,1,4.419822,6.4230410000000004,5.8,-13.0,10.806,10.193,10.138,0.521,      ,,,0
930,5573,81,507,1,4.386236,7.433947,0.9,-4.7,11.514000000000001,10.139,10.015,1.169,      ,,,0
931,5574,81,529,1,4.406443,7.377103,6.4,4.3,12.319,10.354000000000001,10.177,1.67,      ,,,0
932,5575,81,555,1,4.353253,6.937879,-13.1,-2.0,11.424000000000001,10.915,10.869000000000002,0.433,      ,,,0
933,5576,81,570,1,4.37236,5.332523,40.6,-39.6,11.177999999999999,9.865,9.747,1.1159999999999999,      ,,,0
934,5577,81,577,1,4.4202069999999996,7.123971000000001,0.5,-15.9,10.925,10.302999999999999,10.247,0.529,      ,,,0
935,5578,81,587,1,4.456168,7.0624910000000005,31.5,-2.5,8.033,7.617000000000001,7.58,0.354,28218,20794.0,15.28,0
936,5579,81,588,1,4.358246,6.254654,5.8,9.4,11.485999999999999,10.577,10.495,0.773,      ,,,0
937,5580,81,635,1,4.359491,6.974286,0.4,-7.2,8.626,8.347000000000001,8.322000000000001,0.237,27597,20356.0,4.59,0
938,5581,81,638,1,4.360564,5.389187000000001,-0.9,10.6,9.915,9.514,9.478,0.341,27610,20361.0,6.31,0
939,5582,81,648,1,4.489235,6.6421600000000005,8.1,0.8,11.347999999999999,9.918,9.789,1.216,      ,,,0
940,5583,81,701,1,4.447491,7.094728,10.9,69.2,8.402000000000001,7.12,7.005,1.09,28171,,,0
941,5584,81,735,1,4.402606,7.446242,13.7,-22.7,11.317,10.697000000000001,10.640999999999998,0.527,      ,20546.0,5.26,0
942,5585,81,776,1,4.461812,5.615226,35.0,-5.1,10.8,10.012,9.941,0.67,      ,20822.0,8.72,0
943,5586,81,865,1,4.486745,6.9268529999999995,-8.4,-26.3,9.716000000000001,9.216000000000001,9.171,0.425,      ,,,0
944,5587,81,866,1,4.460939,5.39971,30.9,-8.4,11.082,10.392999999999999,10.331,0.586,      ,,,0
945,5588,81,947,1,4.395238,6.896945,9.0,-24.7,11.485,10.292,10.185,1.014,      ,,,0
946,5589,81,965,1,4.3856910000000005,6.857696000000001,-7.1,-8.5,9.384,9.105,9.08,0.237,27763,,,0
947,5590,81,986,1,4.373387,6.529305,20.0,-20.0,9.427,9.055,9.022,0.316,27687,,,0
948,5591,81,1000,1,4.487830000000001,5.988494,1.0,-13.7,12.329,10.668,10.519,1.412,      ,,,0
949,5592,81,1014,1,4.428831,5.2931099999999995,3.5,-2.4,12.130999999999998,10.62,10.484000000000002,1.284,      ,,,0
950,5593,81,1030,1,4.353662,6.233174,105.1,-45.8,9.59,8.792,8.72,0.6779999999999999,27562,,,0
951,5594,81,1033,1,4.405724,6.823594,15.2,-3.0,10.254000000000001,8.613999999999999,8.466000000000001,1.3940000000000001,27888,,,0
952,5595,81,1056,1,4.435785,6.054514,28.4,-11.1,10.327,9.615,9.551,0.605,      ,20705.0,11.01,0
953,5596,81,1077,1,4.405666,6.861146000000001,1.6,2.4,11.284,10.138,10.035,0.9740000000000001,      ,,,0
954,5597,81,1125,1,4.443364,7.085788000000001,-0.2,-9.1,10.545,10.161,10.126,0.326,      ,20731.0,7.45,0
955,5598,81,1129,1,4.496949,7.141916999999999,-8.1,4.1,11.683,11.151,11.103,0.452,      ,,,0
956,5599,81,1147,1,4.396971,6.944433,14.3,-16.2,11.09,10.311,10.241,0.662,      ,,,0
957,5600,81,1160,1,4.417497,6.095725,16.8,11.5,10.783,10.347000000000001,10.308,0.371,      ,,,0
958,5601,81,1189,1,4.471349,7.242744999999999,10.0,-2.1,11.89,11.383,11.337,0.431,      ,,,0
959,5602,81,1287,1,4.397454,7.003893,58.2,-16.5,10.508,10.027000000000001,9.984,0.409,      ,,,0
960,5603,81,1306,1,4.434494,5.165502,13.0,-12.1,12.14,10.777999999999999,10.655,1.158,      ,,,0
961,5604,81,1326,1,4.492697,5.753185,35.3,-17.4,11.62,10.823,10.751,0.677,      ,,,0
962,5605,81,1332,1,4.430886,6.078571,33.0,-9.6,9.957,9.219,9.152999999999999,0.627,      ,,,0
963,5606,81,1366,1,4.4491879999999995,5.777522,-16.5,-19.5,10.745,10.084,10.025,0.562,      ,,,0
964,5607,81,1378,1,4.403687000000001,5.603047,22.7,-1.8,10.897,10.367,10.319,0.451,      ,,,0
965,5608,81,1400,1,4.402933,6.110536,26.1,-15.0,10.434000000000001,9.948,9.904,0.413,      ,,,0
966,5609,81,1414,1,4.458908,6.2644589999999996,5.3,0.8,11.082,10.652999999999999,10.614,0.365,      ,,,0
967,5610,81,1415,1,4.348272,5.813068,-30.3,-19.0,10.254000000000001,9.586,9.526,0.568,      ,,,0
968,5611,81,1439,1,4.475753,6.097887999999999,22.0,-24.7,9.475,9.038,8.999,0.371,28356,,,0
969,5612,81,1447,1,4.426895,5.645345,0.1,3.7,8.644,7.157,7.023,1.264,28026,20660.0,2.61,0
970,5613,81,1483,1,4.4495629999999995,5.331913,8.8,7.4,10.755999999999998,10.402000000000001,10.37,0.301,      ,,,0
971,5614,81,1527,1,4.4223099999999995,5.082305,23.1,-9.3,10.066,9.391,9.33,0.574,      ,,,0
972,5615,81,1528,1,4.375833999999999,5.6942129999999995,21.8,-20.0,9.765,9.261000000000001,9.216000000000001,0.428,      ,20425.0,3.81,0
973,5616,81,1537,1,4.42652,5.555704,-5.7,-19.5,11.208,10.807,10.770999999999999,0.341,      ,,,0
974,5617,81,1563,1,4.494586,5.062505000000001,8.9,-27.8,11.498,9.971,9.834,1.298,      ,,,0
975,5618,81,1565,1,4.3521160000000005,5.392896,1.9,-8.2,11.895999999999999,10.637,10.524000000000001,1.07,      ,,,0
976,5619,81,1585,1,4.434001,5.587909,17.6,0.7,11.463,10.845999999999998,10.79,0.524,      ,,,0
977,5620,81,1605,1,4.474849,6.187754,14.4,-1.3,11.092,9.774,9.655,1.12,      ,,,0
978,5621,81,1629,1,4.432594,5.15014,95.4,3.0,7.968999999999999,7.4079999999999995,7.358,0.47700000000000004,28069,20693.0,22.03,1
979,5622,81,1650,1,4.366621,6.2098889999999995,8.1,5.3,11.821,9.583,9.382,1.902,      ,,,0
980,5623,81,1678,1,4.346807,6.473731,23.3,-9.6,10.725,9.984,9.917,0.63,      ,,,0
981,5624,81,1689,1,4.424804,5.570335,-0.3,-6.0,10.584000000000001,9.238,9.117,1.1440000000000001,      ,,,0
982,5625,81,1723,1,4.474075,5.0807910000000005,0.3,-13.2,11.573,10.924000000000001,10.866,0.552,      ,,,0
983,5626,81,1735,1,4.421982,5.229514,-4.1,0.6,12.205,11.467,11.401,0.627,      ,,,0
984,5627,81,1782,1,4.489077,5.794605000000001,-17.7,-14.9,10.731,10.263,10.221,0.39799999999999996,      ,20936.0,7.55,0
985,5628,81,1787,1,4.443183,5.50781,-60.8,-56.2,11.482000000000001,10.6,10.520999999999999,0.75,      ,,,0
986,5629,81,1809,1,4.379076,5.929352,6.8,-6.8,11.556,10.568,10.479000000000001,0.84,      ,,,0
987,5630,81,1820,1,4.4941510000000005,5.164262,20.8,-19.8,9.229,7.178999999999999,6.995,1.743,28487,20958.0,4.27,0
988,5631,81,1866,1,4.498454,5.257054,11.7,-13.6,8.779,8.329,8.289,0.38299999999999995,28506,,,0
989,5632,81,2311,1,4.344791000000001,6.130793,-12.4,-46.9,6.9239999999999995,5.861000000000001,5.765,0.904,27497,20268.0,7.62,0
990,6004,86,724,1,4.57083,3.749676,9.7,-1.9,9.642999999999999,7.962999999999999,7.812,1.4280000000000002,29005,21299.0,2.87,0
991,6006,86,729,1,4.585763,3.4658510000000002,-3.2,-13.3,11.424000000000001,11.355,11.349,0.059000000000000004,      ,,,0
992,6007,86,730,1,4.609717,3.735575,-60.0,-56.3,11.968,10.932,10.839,0.8809999999999999,      ,,,0
993,6008,86,734,1,4.557082,3.558046,-1.1,6.1,10.769,10.0,9.931000000000001,0.654,      ,,,0
994,6009,86,747,1,4.575943,3.685664,74.4,15.1,11.082,10.354000000000001,10.288,0.619,      ,,,0
995,6010,86,784,1,4.5343089999999995,3.563993,-14.9,-81.9,11.857999999999999,11.215,11.157,0.547,      ,,,0
996,6011,86,797,1,4.515475,3.470946,22.7,-10.6,9.637,8.919,8.854,0.61,28631,,,0
997,6012,86,819,1,4.564136,3.563907,9.8,-9.6,11.86,11.190999999999999,11.130999999999998,0.569,      ,,,0
998,6013,86,880,1,4.612526,3.639705,47.6,-68.0,12.225,10.863,10.74,1.158,      ,,,0
999,6014,86,907,1,4.5003470000000005,3.499806,6.5,-0.5,11.665,9.478,9.281,1.859,      ,,,0
1000,6016,86,971,1,4.593666000000001,3.4528519999999996,-0.3,-1.5,11.433,11.283,11.27,0.128,      ,,,0
1001,6017,86,974,1,4.602037,3.4218319999999998,51.8,-0.2,11.112,10.331,10.261,0.664,      ,,,0
1002,6019,86,998,1,4.572643,3.5540910000000006,-0.8,-38.5,11.686,11.169,11.122,0.439,      ,,,0
1003,6020,86,1010,1,4.562841000000001,3.447911,-2.5,-8.9,9.683,9.185,9.14,0.423,28955,,,0
1004,6022,86,1058,1,4.527043,3.647297,15.2,-2.5,11.405999999999999,10.434000000000001,10.347000000000001,0.826,      ,,,0
1005,6062,87,973,1,4.666074,3.55746,-0.1,-2.0,11.208,10.078,9.976,0.961,      ,,,0
1006,6064,87,998,1,4.689426999999999,3.65915,13.3,3.0,8.943999999999999,8.529,8.492,0.353,29753,,,0
1007,6065,87,1015,1,4.684944000000001,3.5139129999999996,38.3,-27.1,9.959,8.57,8.445,1.181,29734,21809.0,3.51,0
1008,6066,87,1021,1,4.684858999999999,3.732875,-14.0,7.0,11.724,10.972999999999999,10.905,0.638,      ,,,0
1009,6068,87,1034,1,4.722008,3.597882,44.0,-26.6,11.607000000000001,10.777999999999999,10.703,0.705,      ,,,0
1010,6069,87,1065,1,4.730327,3.4778919999999998,1.9,-3.6,9.703,8.318999999999999,8.193999999999999,1.176,29999,22005.0,1.22,0
1011,6070,87,1093,1,4.663308,3.743146,-1.6,-3.6,11.409,11.323,11.315,0.073,      ,,,0
1012,6071,87,1121,1,4.6796370000000005,3.686691,-4.2,-0.9,11.043,10.45,10.397,0.504,      ,,,0
1013,6073,87,1150,1,4.719417,3.700767,-26.5,-12.3,11.948,11.043,10.962,0.769,      ,,,0
1014,6074,87,1162,1,4.698582,3.418325,-6.2,-23.1,11.65,10.999,10.94,0.5529999999999999,      ,,,0
1015,6075,87,1169,1,4.7037830000000005,3.7043589999999997,96.1,34.8,12.085999999999999,11.012,10.915,0.9129999999999999,      ,,,0
1016,6076,87,1213,1,4.738445,3.4305269999999997,-15.4,-108.6,11.937999999999999,10.63,10.512,1.112,      ,,,0
1017,6145,88,1143,1,4.81891,3.659621,10.4,0.6,12.164000000000001,11.383,11.312999999999999,0.664,      ,,,0
1018,6146,88,1150,1,4.857723,3.665435,-15.7,-19.6,11.196,10.532,10.472000000000001,0.564,      ,,,0
1019,6147,88,1154,1,4.801593,3.7437169999999997,-1.1,3.6,10.005,10.01,10.01,-0.004,      ,,,0
1020,6150,88,1191,1,4.860607,3.479777,23.6,-103.8,10.765,9.89,9.811,0.7440000000000001,      ,,,0
1021,6151,88,1203,1,4.810956,3.649279,14.0,0.9,7.236000000000001,7.312,7.319,-0.065,30544,22343.0,3.18,0
1022,6153,88,1247,1,4.779726,3.690662,-3.6,-9.2,11.632,11.307,11.277999999999999,0.276,      ,,,0
1023,6154,88,1288,1,4.837002,3.683355,21.8,31.7,7.797999999999999,7.553,7.531000000000001,0.20800000000000002,30727,,,0
1024,6155,88,1292,1,4.783506,3.6745019999999995,1.3,-2.4,10.77,10.616,10.602,0.131,      ,,,0
1025,6156,88,1295,1,4.776279,3.494428,16.9,-14.8,11.95,10.44,10.304,1.284,      ,,,0
1026,6157,88,1300,1,4.8665709999999995,3.6411870000000004,3.0,-4.6,10.667,10.435,10.414000000000001,0.19699999999999998,      ,,,0
1027,6158,88,1301,1,4.815626,3.689716,-19.5,-7.2,7.044,7.0120000000000005,7.0089999999999995,0.027000000000000003,30573,22367.0,5.84,0
1028,6159,88,1313,1,4.847656,3.5877980000000003,15.2,-11.2,12.025,11.08,10.995,0.8029999999999999,      ,,,0
1029,6160,88,1355,1,4.771884,3.636329,89.5,8.6,12.149000000000001,11.417,11.350999999999999,0.622,      ,22177.0,22.45,0
1030,6163,88,1394,1,4.812396,3.5885290000000003,-1.2,-14.1,7.579,6.162999999999999,6.0360000000000005,1.204,30545,22354.0,4.61,0
1031,6165,88,1402,1,4.854804,3.576233,-12.3,-16.0,11.911,10.652000000000001,10.539000000000001,1.07,      ,,,0
1032,6191,89,412,1,4.980045,3.465524,2.9,-2.5,12.322000000000001,11.321,11.231,0.851,      ,,,0
1033,6195,89,469,1,4.8951,3.6735550000000003,-0.6,-6.5,11.485,11.095999999999998,11.061,0.331,      ,,,0
1034,6196,89,480,1,4.898642,3.706032,-3.8,-11.6,11.642000000000001,11.057,11.004000000000001,0.49700000000000005,      ,,,0
